customer_id,gender,senior_citizen,tenure_months,monthly_fee,total_charges,payment_method,subscription_plan,churned
3982-JGSFD,Male,0,36,20.35,695.85,Credit Card,Basic,No
1574-DYCWE,Female,0,51,19.95,1028.75,Mailed,Basic,No
7247-XOZPB,Male,0,53,77.4,4155.95,Bank Transfer,Standard,No
2466-FCCPT,Female,0,20,19.7,395.6,Bank Transfer,Basic,No
6211-WWLTF,Male,0,63,99.7,6330.4,Credit Card,Premium,No
4826-TZEVA,Female,0,40,74.8,2971.7,Credit Card,Standard,No
6016-NXBNJ,Male,0,35,19.15,638.0,Mailed,Basic,No
9138-EFSMO,Male,0,26,78.95,2034.25,Bank Transfer,Standard,No
0576-WNXXC,Male,1,27,95.55,2510.2,Electronic,Premium,Yes
4632-XJMEX,Male,0,53,62.85,3419.5,Credit Card,Standard,No
8910-LEDAG,Male,1,34,71.55,2427.35,Credit Card,Standard,No
3452-GWUIN,Female,1,19,94.95,1760.25,Electronic,Premium,No
2716-GFZOR,Male,0,43,86.1,3551.65,Credit Card,Premium,No
3724-UCSHY,Male,0,6,19.55,122.9,Mailed,Basic,No
8626-XHBIE,Male,0,56,24.8,1424.2,Mailed,Basic,No
4628-CTTLA,Male,0,57,39.3,2111.45,Electronic,Basic,Yes
3192-LNKRK,Male,0,34,84.05,2909.95,Mailed,Premium,No
4439-YRNVD,Female,0,10,36.25,374.0,Electronic,Basic,No
2876-VBBBL,Female,0,1,20.25,20.25,Mailed,Basic,Yes
6834-NXDCA,Female,0,13,23.9,300.8,Electronic,Basic,Yes
2208-UGTGR,Male,0,56,98.6,5581.05,Electronic,Premium,No
3005-TYFRD,Female,0,55,103.65,5676.65,Credit Card,Premium,No
8670-MEFCP,Female,0,36,92.9,3379.25,Credit Card,Premium,No
3079-BCHLN,Male,0,47,19.9,942.95,Bank Transfer,Basic,No
7777-UNYHB,Female,0,12,20.1,232.4,Credit Card,Basic,No
5597-GLBUC,Female,0,1,85.45,85.45,Electronic,Premium,Yes
7278-CKDNC,Male,1,24,80.5,2088.45,Electronic,Premium,No
2748-MYRVK,Female,0,63,99.9,6137.0,Bank Transfer,Premium,Yes
8450-UYIBU,Female,1,35,39.85,1434.6,Electronic,Basic,No
2969-VAPYH,Female,0,67,60.5,3870.0,Credit Card,Standard,No
4822-YCXMX,Male,0,25,84.8,2043.45,Electronic,Premium,Yes
7181-OQCUT,Male,0,21,103.85,2215.0,Mailed,Premium,No
8474-UMLNT,Female,0,13,67.8,842.25,Bank Transfer,Standard,No
9821-POOTN,Male,0,35,75.2,2576.2,Electronic,Standard,Yes
3836-FZSDJ,Male,1,71,24.85,1901.0,Bank Transfer,Basic,No
9142-XMYJH,Female,0,29,19.35,601.6,Credit Card,Basic,No
6559-ILWKJ,Male,0,71,49.35,3515.25,Electronic,Basic,Yes
0187-QSXOE,Male,1,7,89.0,605.45,Electronic,Premium,No
7733-UDMTP,Female,1,57,55.0,3094.05,Electronic,Standard,No
2649-HWLYB,Male,0,65,76.15,4929.55,Bank Transfer,Standard,No
5214-CHIWJ,Male,0,27,20.3,595.05,Mailed,Basic,No
4229-CZMLL,Male,0,6,74.9,469.8,Electronic,Standard,Yes
6904-JLBGY,Female,1,72,117.35,8436.25,Credit Card,Premium,No
2465-BLLEU,Male,0,1,19.75,19.75,Mailed,Basic,No
1685-VAYJF,Male,0,11,45.2,492.0,Credit Card,Basic,No
8874-EJNSR,Male,0,39,25.2,987.95,Mailed,Basic,No
6917-YACBP,Female,1,59,89.75,5496.9,Electronic,Premium,No
5049-MUBWG,Male,0,26,75.0,1908.35,Bank Transfer,Standard,No
4223-WOZCM,Male,1,2,49.95,107.1,Mailed,Basic,No
0769-MURVM,Female,0,72,65.7,4575.35,Bank Transfer,Standard,No
9253-VIFJQ,Male,0,65,67.05,4309.55,Credit Card,Standard,No
7030-FZTFM,Male,0,72,110.9,7922.75,Credit Card,Premium,No
9741-YLNTD,Male,0,6,87.95,522.35,Bank Transfer,Premium,No
5917-RYRMG,Male,1,32,19.8,587.7,Credit Card,Basic,No
5120-ZBLAI,Female,0,50,75.7,3876.2,Bank Transfer,Standard,No
1194-BHJYC,Male,0,61,62.15,3778.85,Mailed,Standard,No
3663-MITLP,Female,0,15,101.25,1457.25,Electronic,Premium,Yes
0906-QVPMS,Male,0,72,115.15,8349.45,Bank Transfer,Premium,No
9025-ZRPVR,Male,0,9,18.95,185.6,Mailed,Basic,Yes
1905-OEILC,Female,0,1,19.5,19.5,Mailed,Basic,No
7858-GTZSP,Female,0,12,86.55,1066.9,Electronic,Premium,No
3285-UCQVC,Female,0,37,28.6,973.55,Credit Card,Basic,Yes
6248-BSHKG,Male,0,61,20.4,1226.45,Mailed,Basic,No
4685-TFLLS,Male,0,18,19.8,342.3,Bank Transfer,Basic,No
3470-BTGQO,Male,0,21,45.65,985.05,Mailed,Basic,No
1209-VFFOC,Male,0,68,56.4,3948.45,Mailed,Standard,No
8224-DWCKX,Male,1,12,73.3,828.05,Credit Card,Standard,No
5482-PLVPE,Female,1,2,24.35,41.85,Electronic,Basic,Yes
4553-DVPZG,Female,0,62,101.35,6164.7,Electronic,Premium,No
4902-OHLSK,Female,1,29,98.65,2862.75,Electronic,Premium,Yes
6917-IAYHD,Male,0,1,33.6,33.6,Mailed,Basic,No
0495-ZBNGW,Male,1,5,79.9,343.95,Bank Transfer,Standard,Yes
8620-RJPZN,Female,0,1,20.7,20.7,Electronic,Basic,No
7572-KPVKK,Male,0,62,104.05,6590.5,Electronic,Premium,No
2642-MAWLJ,Female,0,36,20.25,717.95,Bank Transfer,Basic,No
2357-COQEK,Female,1,28,103.3,2890.65,Electronic,Premium,Yes
7103-ZGVNT,Female,0,69,73.7,4885.85,Credit Card,Standard,No
3737-GCSPV,Female,0,11,96.2,1222.05,Credit Card,Premium,Yes
2027-WKXMW,Female,0,63,108.75,6871.7,Electronic,Premium,No
7137-NAXML,Male,0,23,20.15,405.6,Bank Transfer,Basic,No
2428-ZMCTB,Male,0,10,19.75,208.25,Credit Card,Basic,No
2961-VNFKL,Female,0,71,25.95,1801.9,Credit Card,Basic,No
1768-HNVGJ,Female,1,45,70.05,3062.45,Electronic,Standard,No
6963-KQYQB,Female,0,70,24.05,1764.75,Mailed,Basic,No
5934-RMPOV,Female,0,22,84.75,1816.75,Electronic,Premium,No
1207-BLKSA,Female,0,52,23.05,1255.1,Mailed,Basic,No
4088-YLDSU,Male,0,55,104.15,5743.05,Electronic,Premium,Yes
8316-BBQAY,Female,0,65,59.95,3921.1,Credit Card,Standard,No
1166-PQLGG,Female,0,72,19.55,1463.45,Bank Transfer,Basic,No
3146-JTQHR,Male,0,10,19.6,189.45,Bank Transfer,Basic,No
4291-YZODP,Female,0,7,20.05,96.8,Mailed,Basic,No
4395-PZMSN,Male,1,5,85.55,408.5,Electronic,Premium,No
6427-FEFIG,Female,0,24,78.6,1846.65,Credit Card,Standard,No
0017-IUDMW,Female,0,72,116.8,8456.75,Credit Card,Premium,No
8706-HRADD,Male,0,21,43.55,1011.5,Mailed,Basic,No
9955-QOPOY,Male,0,69,60.8,4263.4,Credit Card,Standard,No
4385-ZKVNW,Male,0,44,54.9,2549.1,Bank Transfer,Standard,No
5446-DKWYW,Female,1,61,65.2,3965.05,Electronic,Standard,No
2034-CGRHZ,Male,1,24,102.95,2496.7,Credit Card,Premium,Yes
5797-APWZC,Female,0,1,90.6,90.6,Electronic,Premium,Yes
3683-QKIUE,Female,0,6,50.8,288.05,Bank Transfer,Standard,Yes
4228-ZGYUW,Male,0,4,90.05,368.1,Electronic,Premium,Yes
9031-ZVQPT,Male,0,72,108.2,7840.6,Electronic,Premium,No
2990-IAJSV,Male,0,72,92.0,6632.75,Bank Transfer,Premium,No
8107-KNCIM,Male,1,14,75.1,1013.35,Electronic,Standard,No
9027-YFHQJ,Male,0,7,25.05,152.95,Bank Transfer,Basic,No
5176-LDKUH,Female,0,48,75.15,3772.65,Electronic,Standard,No
4644-OBGFZ,Male,0,55,19.5,1026.35,Mailed,Basic,No
7926-IJOOU,Male,0,1,19.3,19.3,Credit Card,Basic,No
6480-YAGIY,Male,0,45,112.2,5031.85,Credit Card,Premium,No
4029-HPFVY,Male,0,3,70.3,220.4,Mailed,Standard,No
7602-DBTOU,Female,0,71,19.6,1416.5,Mailed,Basic,No
5345-BMKWB,Male,0,8,20.25,158.35,Mailed,Basic,No
3519-ZKXGG,Female,0,3,75.85,256.6,Electronic,Standard,Yes
5457-COLHT,Male,0,69,80.65,5542.55,Bank Transfer,Premium,No
6416-TVAIH,Male,0,1,68.5,68.5,Electronic,Standard,Yes
5451-YHYPW,Female,1,72,115.75,8443.7,Credit Card,Premium,No
5108-ADXWO,Male,0,11,73.5,791.75,Electronic,Standard,Yes
7998-WNZEM,Male,0,71,80.6,5708.2,Bank Transfer,Premium,No
3066-RRJIO,Female,0,1,69.95,69.95,Mailed,Standard,Yes
4664-NJCMS,Female,0,33,59.55,2016.3,Bank Transfer,Standard,No
0307-BCOPK,Female,0,16,19.05,326.65,Mailed,Basic,No
7629-WFGLW,Female,1,56,95.65,5471.75,Electronic,Premium,No
2542-HYGIQ,Female,0,1,19.95,19.95,Credit Card,Basic,No
6715-OFDBP,Male,0,5,70.05,346.4,Electronic,Standard,Yes
5016-LIPDW,Male,0,57,19.4,1061.6,Mailed,Basic,No
6481-LXPWL,Male,0,56,36.1,1971.5,Credit Card,Basic,No
1567-DSCIC,Male,0,8,94.0,773.65,Electronic,Premium,Yes
2150-UWTFY,Female,0,22,61.15,1422.05,Mailed,Standard,Yes
6124-ACRHJ,Female,0,1,19.75,19.75,Mailed,Basic,No
9362-MWODR,Female,0,40,64.1,2460.35,Credit Card,Standard,No
9975-GPKZU,Male,0,46,19.75,856.5,Credit Card,Basic,No
9625-RZFUK,Male,0,63,19.7,1275.85,Mailed,Basic,No
5153-LXKDT,Male,0,68,110.2,7467.5,Electronic,Premium,No
5161-UBZXI,Male,0,69,106.35,7261.75,Credit Card,Premium,No
1020-JPQOW,Female,0,56,90.55,5116.6,Electronic,Premium,No
7919-ZODZZ,Female,0,10,65.9,660.05,Mailed,Standard,No
0565-JUPYD,Male,0,63,104.5,6590.8,Credit Card,Premium,No
6867-ACCZI,Female,0,24,52.5,1208.15,Mailed,Standard,No
5939-XAIXZ,Female,0,19,56.1,1033.9,Mailed,Standard,No
9054-FOWNV,Male,0,22,88.75,1885.15,Electronic,Premium,No
2683-BPJSO,Male,0,29,84.45,2467.1,Electronic,Premium,Yes
2157-MXBJS,Male,0,13,75.3,989.45,Mailed,Standard,Yes
8207-VVMYB,Female,0,70,26.0,2006.95,Bank Transfer,Basic,No
9732-EQMWY,Female,0,49,99.4,5025.0,Electronic,Premium,No
9360-AHGNL,Female,1,43,109.55,4830.25,Mailed,Premium,Yes
1087-UDSIH,Female,0,3,19.6,59.75,Mailed,Basic,Yes
5269-NRGDP,Male,0,42,73.15,3088.25,Electronic,Standard,No
6195-MELTI,Male,0,57,54.65,3134.7,Mailed,Standard,No
5485-WUYWF,Male,1,2,66.4,94.55,Bank Transfer,Standard,Yes
2121-JAFOM,Female,0,72,115.55,8312.4,Credit Card,Premium,No
8818-DOPVL,Female,1,46,104.45,4863.85,Electronic,Premium,No
2632-UCGVD,Male,1,66,100.05,6871.9,Credit Card,Premium,Yes
5445-PZWGX,Male,0,62,102.0,6529.25,Electronic,Premium,Yes
1227-UDMZR,Female,0,72,91.15,6637.9,Bank Transfer,Premium,No
5198-HQAEN,Male,0,35,89.7,3165.6,Electronic,Premium,No
9170-CCKOU,Male,0,17,90.2,1454.15,Credit Card,Premium,Yes
2167-FQSTQ,Female,0,72,92.4,6786.1,Electronic,Premium,No
2819-GWENI,Female,0,28,19.9,543.0,Mailed,Basic,No
1043-YCUTE,Male,0,56,25.15,1327.15,Credit Card,Basic,Yes
3814-MLAXC,Female,0,31,79.85,2404.15,Credit Card,Standard,Yes
3572-UUHRS,Male,0,45,18.85,867.3,Bank Transfer,Basic,No
2692-PFYTJ,Female,0,1,25.75,25.75,Mailed,Basic,No
1226-UDFZR,Female,0,2,49.6,114.7,Mailed,Basic,Yes
5955-EPOAZ,Female,0,6,20.95,109.5,Mailed,Basic,No
6821-JPCDC,Female,0,48,97.05,4692.95,Electronic,Premium,No
8815-LMFLX,Male,0,25,25.4,546.85,Bank Transfer,Basic,No
9135-HSWOC,Male,0,64,19.7,1274.05,Bank Transfer,Basic,No
8582-KRHPJ,Male,0,50,35.0,1782.4,Mailed,Basic,No
5811-IWXYM,Female,0,52,101.25,5301.1,Bank Transfer,Premium,No
7044-YAACC,Male,1,4,70.2,280.35,Electronic,Standard,No
8189-XRIKE,Female,1,32,90.95,2897.95,Electronic,Premium,No
1506-YJTYT,Male,0,45,73.85,3371.0,Credit Card,Standard,No
4123-DVHPH,Male,0,9,88.05,801.3,Electronic,Premium,No
6425-YQLLO,Female,1,66,105.95,6975.25,Credit Card,Premium,Yes
5442-UTCVD,Male,0,3,91.85,257.05,Electronic,Premium,Yes
2228-BZDEE,Female,0,54,20.1,1079.45,Mailed,Basic,No
7734-DBOAI,Female,0,1,40.1,40.1,Electronic,Basic,Yes
2789-CZANW,Female,0,64,110.3,6997.3,Bank Transfer,Premium,No
2091-RFFBA,Female,1,31,73.9,2217.15,Electronic,Standard,Yes
2114-MGINA,Female,0,14,89.8,1129.1,Mailed,Premium,Yes
7596-LDUXP,Female,0,12,85.15,979.05,Credit Card,Premium,No
3740-RLMVT,Male,1,67,60.95,4119.4,Bank Transfer,Standard,No
4489-SNOJF,Female,0,35,72.25,2568.55,Electronic,Standard,Yes
2192-OZITF,Female,0,45,73.55,3349.1,Mailed,Standard,No
5651-CPDND,Male,0,10,46.0,492.1,Mailed,Basic,No
2186-QZEYA,Female,1,29,58.55,1718.95,Bank Transfer,Standard,No
1131-ALZWV,Female,0,24,24.6,605.25,Bank Transfer,Basic,No
7729-XBTWX,Male,0,66,19.75,1344.5,Mailed,Basic,No
9134-WYRVP,Male,0,51,86.35,4267.15,Mailed,Premium,No
3284-SVCRO,Female,0,45,25.5,1121.05,Mailed,Basic,No
9732-OUYRN,Female,0,49,19.0,918.7,Credit Card,Basic,No
0559-CKHUS,Female,0,29,19.55,521.8,Mailed,Basic,No
2931-SVLTV,Male,0,40,110.1,4469.1,Credit Card,Premium,No
6899-PPEEA,Female,1,37,96.55,3580.3,Electronic,Premium,Yes
7504-UWHNB,Male,0,25,69.75,1729.35,Electronic,Standard,No
2582-FFFZR,Female,0,22,50.6,1073.3,Electronic,Standard,No
8908-NMQTX,Male,0,72,65.6,4566.5,Bank Transfer,Standard,No
2187-LZGPL,Female,0,7,40.1,293.3,Credit Card,Basic,Yes
1431-AIDJQ,Male,0,33,82.1,2603.1,Credit Card,Premium,No
6288-LBEAR,Female,0,23,79.1,1783.75,Mailed,Standard,No
4597-NUCQV,Male,1,24,101.25,2440.15,Electronic,Premium,Yes
9019-QVLZD,Female,0,1,79.55,79.55,Electronic,Standard,Yes
8413-YNHNV,Male,0,69,90.65,6322.1,Mailed,Premium,No
5808-TOTXO,Female,0,3,20.55,57.4,Credit Card,Basic,No
4369-NYSCF,Male,0,56,75.75,4284.65,Bank Transfer,Standard,No
6333-YDVLT,Male,0,65,110.0,7138.65,Credit Card,Premium,No
5324-KTGCG,Male,0,71,20.85,1539.75,Electronic,Basic,No
5599-HVLTW,Female,1,14,80.35,1058.1,Bank Transfer,Premium,No
7394-LWLYN,Female,0,2,70.15,123.8,Electronic,Standard,No
3707-LRWZD,Female,0,32,84.05,2781.85,Electronic,Premium,Yes
6873-UDNLD,Male,0,40,67.45,2731.0,Electronic,Standard,No
2700-LUEVA,Male,0,1,20.75,20.75,Credit Card,Basic,No
1455-ESIQH,Male,0,1,89.1,89.1,Electronic,Premium,Yes
0958-YHXGP,Female,0,7,69.9,497.3,Mailed,Standard,No
1101-SSWAG,Female,0,15,51.1,711.15,Electronic,Standard,No
2979-SXESE,Female,0,17,94.4,1607.2,Electronic,Premium,Yes
4013-TLDHQ,Male,0,19,78.25,1490.95,Electronic,Standard,Yes
5743-KHMNA,Male,0,71,25.55,1898.1,Bank Transfer,Basic,No
4194-FJARJ,Female,0,54,60.0,3273.95,Bank Transfer,Standard,No
5325-UWTWJ,Male,0,31,90.55,2929.75,Credit Card,Premium,No
3969-GYXEL,Female,0,11,76.4,838.7,Electronic,Standard,No
9208-OLGAQ,Female,1,18,84.95,1443.65,Electronic,Premium,No
3244-CQPHU,Female,1,72,110.1,7746.7,Bank Transfer,Premium,No
2674-MLXMN,Female,1,71,99.65,6951.15,Credit Card,Premium,No
9708-HPXWZ,Male,1,5,45.4,214.75,Credit Card,Basic,No
6992-TKNYO,Male,0,38,69.0,2669.45,Credit Card,Standard,No
4468-YDOVK,Male,0,5,48.65,235.2,Bank Transfer,Basic,No
3754-DXMRT,Male,1,2,44.15,92.65,Electronic,Basic,Yes
5792-JALQC,Female,1,52,59.85,3103.25,Bank Transfer,Standard,No
7130-VTEWQ,Female,1,8,75.75,606.25,Electronic,Standard,Yes
2200-DSAAL,Female,0,68,80.65,5330.2,Electronic,Premium,No
4302-ZYFEL,Male,0,69,20.55,1403.1,Credit Card,Basic,No
9351-LZYGF,Female,0,42,66.4,2727.8,Credit Card,Standard,No
4366-CTOUZ,Female,0,50,100.2,5038.45,Mailed,Premium,No
6121-VZNQB,Female,0,1,19.1,19.1,Mailed,Basic,Yes
7903-CMPEY,Male,1,1,80.3,80.3,Electronic,Premium,Yes
1518-OMDIK,Male,0,33,44.55,1462.6,Credit Card,Basic,No
6671-NGWON,Female,0,7,20.35,150.6,Mailed,Basic,No
0595-ITUDF,Male,0,64,91.8,5960.5,Electronic,Premium,No
6996-KNSML,Female,0,1,74.9,74.9,Electronic,Standard,Yes
1955-IBMMB,Male,0,59,20.2,1192.3,Bank Transfer,Basic,No
0096-BXERS,Female,0,6,50.35,314.55,Electronic,Standard,No
3806-YAZOV,Female,0,3,18.8,56.0,Mailed,Basic,No
7998-ZLXWN,Female,0,15,20.45,330.8,Credit Card,Basic,No
6253-WRFHY,Male,0,13,64.75,877.35,Electronic,Standard,No
9133-AYJZG,Female,0,23,98.7,2249.1,Credit Card,Premium,No
2675-OTVVJ,Male,1,31,89.45,2807.65,Electronic,Premium,No
8680-CGLTP,Male,0,29,58.75,1696.2,Electronic,Standard,No
8430-TWCBX,Female,0,49,20.7,1032.05,Credit Card,Basic,No
5018-GWURO,Female,0,56,85.6,4902.8,Bank Transfer,Premium,No
6741-QRLUP,Female,0,63,80.3,4995.35,Credit Card,Premium,No
4737-HOBAX,Male,0,63,79.8,5034.05,Credit Card,Standard,No
0537-QYZZN,Male,1,24,79.85,1857.75,Electronic,Standard,No
3340-QBBFM,Male,1,36,54.1,1992.85,Credit Card,Standard,No
1704-NRWYE,Female,1,9,80.85,751.65,Electronic,Premium,Yes
2592-SEIFQ,Male,0,3,24.75,66.95,Electronic,Basic,Yes
8200-KLNYW,Female,0,21,80.9,1714.95,Mailed,Premium,No
3372-CDXFJ,Male,0,13,24.5,343.6,Bank Transfer,Basic,No
4781-ZXYGU,Male,0,1,20.15,20.15,Bank Transfer,Basic,No
7632-YUTXB,Female,0,25,20.05,520.1,Mailed,Basic,No
2718-YSKCS,Male,0,71,19.6,1387.45,Bank Transfer,Basic,No
9896-UYMIE,Male,0,66,114.3,7383.7,Bank Transfer,Premium,No
0853-NWIFK,Female,0,45,100.3,4483.95,Electronic,Premium,No
8212-CRQXP,Female,0,22,80.0,1706.45,Credit Card,Premium,No
6980-CDGFC,Female,0,67,20.85,1327.4,Bank Transfer,Basic,No
7691-XVTZH,Female,0,68,89.95,5974.3,Bank Transfer,Premium,No
2520-SGTTA,Female,0,0,20.0,0.0,Mailed,Basic,No
7481-ATQQS,Female,1,49,90.85,4515.85,Credit Card,Premium,Yes
2277-VWCNI,Female,1,4,48.75,179.85,Mailed,Basic,No
1088-CNNKB,Male,0,63,80.0,5040.2,Credit Card,Premium,No
8642-GVWRF,Female,0,2,79.7,165.0,Bank Transfer,Standard,Yes
1930-BZLHI,Male,0,21,20.35,422.7,Mailed,Basic,No
3400-ESFUW,Male,0,55,57.55,3046.4,Bank Transfer,Standard,Yes
5868-YTYKS,Male,0,1,20.25,20.25,Mailed,Basic,No
3525-DVKFN,Female,0,17,19.4,358.05,Mailed,Basic,No
1482-OXZSY,Male,0,30,100.4,2936.25,Bank Transfer,Premium,No
0377-JBKKT,Male,0,22,57.95,1271.8,Mailed,Standard,No
5778-BVOFB,Female,0,9,59.5,530.05,Bank Transfer,Standard,No
3373-YZZYM,Male,0,1,19.2,19.2,Mailed,Basic,No
2057-ZBLPD,Female,0,21,86.5,1808.7,Electronic,Premium,Yes
0228-MAUWC,Male,0,19,59.55,1144.6,Electronic,Standard,No
5502-RLUYV,Female,0,69,103.95,7446.9,Electronic,Premium,Yes
0023-HGHWL,Male,1,1,25.1,25.1,Electronic,Basic,Yes
7663-YJHSN,Female,0,72,103.95,7556.9,Bank Transfer,Premium,No
4915-BFSXL,Male,0,70,68.95,4858.7,Credit Card,Standard,No
3086-RUCRN,Female,0,66,103.1,6595.0,Bank Transfer,Premium,No
5215-LNLDJ,Female,0,7,24.7,149.05,Electronic,Basic,No
7576-JMYWV,Female,1,46,110.2,4972.1,Electronic,Premium,No
9039-RBEEE,Male,0,39,48.95,1880.85,Credit Card,Basic,Yes
0257-KXZGU,Female,0,32,62.45,2045.55,Bank Transfer,Standard,No
1307-ATKGB,Male,0,24,89.55,2187.15,Electronic,Premium,No
8417-FMLZI,Male,0,6,83.55,477.55,Credit Card,Premium,Yes
3714-XPXBW,Female,0,37,78.9,2976.95,Credit Card,Standard,No
1850-AKQEP,Male,0,8,20.35,178.7,Mailed,Basic,No
2824-DXNKN,Female,0,72,71.45,5025.85,Bank Transfer,Standard,No
5227-JSCFE,Male,1,71,46.35,3353.4,Credit Card,Basic,No
0848-ZGQIJ,Female,0,16,94.65,1461.15,Bank Transfer,Premium,No
3621-CHYVB,Female,0,57,49.9,2782.4,Bank Transfer,Basic,No
8042-RNLKO,Male,0,66,25.45,1699.15,Bank Transfer,Basic,No
1792-UXAFY,Female,1,17,89.15,1496.9,Electronic,Premium,Yes
5372-FBKBN,Female,0,21,20.75,452.2,Mailed,Basic,No
0420-TXVSG,Male,0,66,66.1,4428.45,Credit Card,Standard,No
6217-TOWGS,Female,0,17,75.4,1322.55,Bank Transfer,Standard,No
0515-YPMCW,Male,0,1,70.45,70.45,Mailed,Standard,Yes
0378-XSZPU,Male,0,58,60.3,3563.8,Credit Card,Standard,Yes
1045-LTCYT,Female,0,8,21.05,139.75,Credit Card,Basic,No
1544-JJMYL,Male,0,27,69.35,1927.3,Credit Card,Standard,No
4636-JGAAI,Male,0,34,88.85,3000.25,Mailed,Premium,No
6874-SGLHU,Male,0,30,97.0,3021.3,Bank Transfer,Premium,No
5951-AOFIH,Male,0,33,66.4,2245.4,Credit Card,Standard,No
4729-XKASR,Male,0,1,24.75,24.75,Electronic,Basic,Yes
3059-NGMXB,Male,0,14,69.2,944.65,Mailed,Standard,No
8652-YHIYU,Female,0,16,79.5,1264.2,Credit Card,Standard,No
5278-PNYOX,Female,0,49,100.65,4917.75,Credit Card,Premium,No
5449-FIBXJ,Male,0,19,103.3,2012.7,Electronic,Premium,Yes
3486-HOOGQ,Female,0,70,79.7,5743.3,Bank Transfer,Standard,No
5061-PBXFW,Female,0,32,61.4,1864.65,Bank Transfer,Standard,No
8630-FJLIB,Female,0,18,69.8,1221.65,Electronic,Standard,No
3891-NLXJB,Male,0,37,40.55,1390.85,Mailed,Basic,No
4749-OJKQU,Female,0,4,75.65,302.35,Electronic,Standard,No
0577-WHMEV,Female,0,16,90.7,1374.9,Electronic,Premium,No
5453-AXEPF,Male,0,17,80.5,1336.9,Bank Transfer,Premium,No
3639-XJHKQ,Female,0,19,60.6,1297.8,Electronic,Standard,No
3716-LRGXK,Male,0,60,101.15,6067.4,Credit Card,Premium,No
2263-SFSQZ,Male,0,51,24.95,1222.25,Mailed,Basic,No
9950-MTGYX,Male,0,28,20.3,487.95,Credit Card,Basic,No
3397-AVTKU,Male,0,43,60.0,2548.55,Electronic,Standard,No
4825-FUREZ,Male,0,42,20.25,835.5,Electronic,Basic,No
9837-BMCLM,Male,0,3,78.5,242.05,Electronic,Standard,Yes
2672-OJQZP,Female,0,1,44.75,44.75,Mailed,Basic,No
0137-UDEUO,Female,0,3,19.85,63.75,Mailed,Basic,Yes
3134-DSHVC,Female,0,63,98.0,6218.45,Credit Card,Premium,No
6161-UUUTA,Male,1,3,79.9,260.9,Electronic,Standard,Yes
7821-DPRQE,Male,0,68,107.7,7320.9,Electronic,Premium,No
6543-XRMYR,Female,1,30,99.7,2967.35,Electronic,Premium,Yes
2001-EWBQU,Female,0,60,104.7,6333.8,Electronic,Premium,No
4925-LMHOK,Male,0,15,58.6,939.7,Credit Card,Standard,Yes
1608-GMEWB,Male,1,45,93.9,4200.25,Bank Transfer,Premium,No
6695-AMZUF,Female,0,70,86.45,5950.2,Credit Card,Premium,No
1455-UGQVH,Male,0,10,98.5,1037.75,Electronic,Premium,Yes
8410-BGQXN,Male,0,4,19.4,93.4,Mailed,Basic,No
8280-MQRQN,Female,0,1,50.45,50.45,Mailed,Standard,Yes
1619-YWUBB,Female,0,68,24.95,1614.9,Credit Card,Basic,No
7611-YKYTC,Male,0,22,75.0,1573.95,Bank Transfer,Standard,No
2037-SGXHH,Male,0,38,94.65,3624.3,Electronic,Premium,Yes
3178-FESZO,Female,0,1,100.25,100.25,Credit Card,Premium,Yes
0365-GXEZS,Male,0,18,78.2,1468.75,Electronic,Standard,No
0082-OQIQY,Male,0,29,94.2,2607.6,Electronic,Premium,No
6087-MVHJH,Female,0,16,88.45,1422.1,Electronic,Premium,Yes
4603-JANFB,Male,0,1,69.85,69.85,Electronic,Standard,Yes
3018-TFTSU,Male,0,12,81.7,858.6,Bank Transfer,Premium,Yes
3606-SBKRY,Male,0,31,50.05,1523.4,Electronic,Standard,No
4806-KEXQR,Male,0,4,79.9,324.3,Electronic,Standard,Yes
0667-NSRGI,Female,0,48,69.55,3435.6,Mailed,Standard,No
7083-YNSKY,Female,0,15,25.4,399.6,Credit Card,Basic,Yes
6893-ODYYE,Male,0,50,90.1,4549.45,Credit Card,Premium,No
8242-JSVBO,Male,0,7,44.65,322.5,Bank Transfer,Basic,No
2479-BRAMR,Male,1,41,83.75,3273.55,Bank Transfer,Premium,Yes
9541-ZPSEA,Male,0,68,80.35,5375.15,Credit Card,Premium,No
2665-NPTGL,Female,1,26,98.1,2510.7,Bank Transfer,Premium,No
1139-WUOAH,Male,0,57,53.35,3090.05,Credit Card,Standard,No
4693-VWVBO,Female,0,3,19.55,61.05,Electronic,Basic,No
7434-SHXLS,Female,0,1,20.9,20.9,Mailed,Basic,Yes
6937-GCDGQ,Male,0,19,48.95,955.6,Bank Transfer,Basic,No
0988-JRWWP,Female,0,3,54.2,140.4,Electronic,Standard,No
5075-JSDKI,Female,0,59,24.45,1493.1,Electronic,Basic,No
7908-QCBCA,Female,0,1,69.4,69.4,Mailed,Standard,Yes
8644-XYTSV,Male,0,42,40.15,1626.05,Bank Transfer,Basic,No
6711-FLDFB,Female,0,7,74.9,541.15,Electronic,Standard,Yes
3873-WOSBC,Male,0,67,25.6,1784.9,Credit Card,Basic,No
7465-ZZRVX,Male,0,1,70.35,70.35,Electronic,Standard,No
7975-JMZNT,Male,0,66,91.7,6075.9,Bank Transfer,Premium,No
7251-XFOIL,Female,0,61,89.2,5500.6,Mailed,Premium,No
4116-IQRFR,Male,0,4,24.1,73.1,Credit Card,Basic,No
3714-JTVOV,Female,1,42,74.15,3229.4,Credit Card,Standard,Yes
